host_id,latitude,longitude,room_type,price,number_of_reviews,review_scores_value,neighbourhood
71393113,42.34737368918427,-71.08906278810225,1,3,1,8.0,10
71393113,42.34599378269235,-71.08864693343483,1,3,1,10.0,10
43450256,42.34861778717707,-71.0922023606865,1,2,11,9.0,10
52580942,42.34207736574011,-71.08456532224928,1,15,5,10.0,10
86400771,42.345858458360766,-71.08958270661267,2,75,5,9.0,10
9419684,42.3441748042941,-71.09847907805019,1,228,1,4.0,10
69884462,42.35009465594819,-71.10681797693022,2,99,2,10.0,10
10211215,42.34727284133626,-71.09473095278784,1,99,1,0.0,10
324630,42.34772633759232,-71.09394751834036,1,99,252,8.0,10
24120885,42.34980103768958,-71.09535022756496,2,298,2,10.0,10
15812783,42.350929229242354,-71.09919306244385,1,2,0,0.0,10
14889768,42.349869561971744,-71.09886145358124,1,299,47,10.0,10
43502861,42.34092081278094,-71.09715098175862,1,9,1,10.0,10
18494756,42.34310503954213,-71.08839911027161,1,155,0,0.0,10
9419684,42.34432418748784,-71.09916558282711,1,285,1,8.0,10
9419684,42.3448346779175,-71.1000629656702,1,279,14,9.0,10
52580942,42.34590449189773,-71.10469067280206,1,14,38,9.0,10
14980513,42.345705578513936,-71.08952424209426,2,6,11,9.0,10
24032418,42.34184082037552,-71.1013802676703,1,13,14,10.0,10
30283594,42.345114966570144,-71.10037999942827,1,189,0,0.0,10
32373289,42.33985736472141,-71.0938278689629,2,88,91,8.0,10
26648875,42.34128360140666,-71.08567288767645,2,6,6,10.0,10
9419684,42.343265219561445,-71.10061666678733,1,279,10,8.0,10
9419684,42.34355204301636,-71.10237300108076,1,219,5,8.0,10
68586089,42.35033913578852,-71.10117365617155,1,14,10,10.0,10
24732813,42.35060092773624,-71.09475061144079,1,14,58,9.0,10
13931840,42.3449627659556,-71.1045331067329,1,16,12,10.0,10
18034920,42.341719032555055,-71.08889491975026,2,75,7,9.0,10
30283594,42.34433172722542,-71.10097607447086,1,239,3,9.0,10
86755107,42.34581749887855,-71.08757334848904,2,74,6,9.0,10
32532791,42.34913890598607,-71.10368824958388,2,125,0,0.0,10
1934182,42.34496492832496,-71.09922517382307,1,135,0,0.0,10
90540199,42.34174882535878,-71.09203402386726,2,125,0,0.0,10
25796770,42.35108170954357,-71.09030968511986,2,12,0,0.0,10
2914305,42.34483908010575,-71.08935480178855,1,1,29,10.0,10
9419684,42.34322175697319,-71.1000791621153,1,219,0,0.0,10
184232,42.34690896063636,-71.10492804923543,1,1,6,9.0,10
47492498,42.343236914891946,-71.09650008034173,2,77,32,9.0,10
20434629,42.34273793782018,-71.08843142726289,2,55,0,0.0,10
71393113,42.34753480529132,-71.0889398102648,1,3,1,10.0,10
33319723,42.346420377988224,-71.0936897721571,2,85,3,8.0,10
32532791,42.350122043850334,-71.10239512043518,2,175,0,0.0,10
22541573,42.34510900193237,-71.09667172524709,1,232,0,0.0,10
49502551,42.35069032617516,-71.09782767375795,2,77,0,0.0,10
76798281,42.34335155773515,-71.08897082850042,1,14,3,10.0,10
36128699,42.34108602617306,-71.08825201698589,2,6,0,0.0,10
25188,42.34362397838654,-71.09792813561556,1,349,4,9.0,10
28657432,42.34474440827884,-71.10416334482102,2,213,0,0.0,10
24456619,42.34428020637169,-71.09771035813321,1,57,1,0.0,10
30283594,42.34506183599444,-71.10172523244051,1,319,1,10.0,10
47492498,42.344277498557794,-71.09506495653572,2,89,20,9.0,10
37703603,42.34423914179057,-71.08935568628476,2,97,0,0.0,10
34077299,42.34420702343572,-71.08881428490554,1,175,9,9.0,10
26420664,42.34157934373431,-71.08740605164732,1,1,1,10.0,10
9419684,42.34460149136394,-71.10171897944389,1,219,5,8.0,10
9419684,42.34485017970859,-71.09752630598852,1,429,0,0.0,10
77937598,42.347683222959695,-71.1066369849853,2,3,0,0.0,10
12790789,42.34462657762814,-71.09490790158945,3,8,10,10.0,10
76775380,42.34712940716668,-71.09444160267505,1,12,8,9.0,10
9419684,42.3433955561153,-71.10105888205604,1,279,10,9.0,10
51094247,42.35047342713808,-71.09723150233542,1,192,0,0.0,10
9419684,42.34467657034124,-71.10105938923522,1,219,1,8.0,10
5146306,42.347062381218976,-71.09469223198828,1,22,0,0.0,10
13366252,42.34400980762698,-71.08808873027532,2,69,7,8.0,10
71380118,42.34793449772825,-71.09757989112373,1,0,0,0.0,10
9529655,42.35062446583269,-71.09486023227228,1,295,9,8.0,10
31035017,42.34275720922771,-71.09012122502669,3,85,37,8.0,10
73329564,42.34066596606258,-71.10010512662683,3,6,18,10.0,10
9419684,42.34504432485177,-71.10009298346712,1,279,0,0.0,10
18202088,42.34689009807005,-71.1038083917513,1,239,4,10.0,10
30283594,42.34375289706784,-71.10035282684015,1,199,1,10.0,10
20218192,42.34106024812434,-71.0983103836707,2,83,2,9.0,10
5618949,42.34405744614325,-71.09806546039562,1,189,65,9.0,10
1488999,42.34654985061682,-71.09290997662639,1,229,8,9.0,10
92196747,42.34722290241486,-71.09578631740341,2,85,2,10.0,10
20857768,42.34771223310568,-71.0900557427862,1,289,11,9.0,10
47559181,42.34753064431262,-71.10353120295443,1,11,2,9.0,10
76224461,42.343873801013885,-71.08789068803972,1,175,2,10.0,10
6262335,42.3420103245964,-71.0872655858924,2,149,36,9.0,10
38103409,42.34315877577973,-71.09434510009854,1,2,0,0.0,10
30283594,42.34337636107528,-71.10127793822726,1,319,3,9.0,10
30283594,42.34488256371823,-71.1013972866695,1,319,0,0.0,10
6591423,42.34645520467883,-71.10340581785736,1,26,0,0.0,10
184232,42.346264426362055,-71.10295984636005,2,5,3,10.0,10
25188,42.34401101498641,-71.09881498886284,1,349,0,0.0,10
30283594,42.34386365090381,-71.0998413496242,1,319,0,0.0,10
9419684,42.34472359617688,-71.10009714488663,1,279,3,9.0,10
5408506,42.34978248340333,-71.09596831896908,2,8,0,0.0,10
17407425,42.34634061888003,-71.0900511112506,1,199,16,10.0,10
75077108,42.34914402100308,-71.09830532558644,2,77,1,6.0,10
25188,42.34337078514998,-71.09870840549256,1,259,3,0.0,10
22541573,42.343997944807846,-71.09661564844755,1,326,0,0.0,10
30283594,42.34394512362957,-71.10024048957348,1,199,0,0.0,10
30283594,42.34297065784965,-71.09981162063914,1,169,0,0.0,10
32874377,42.34213953257569,-71.0884137184413,2,7,1,10.0,10
33659392,42.34116407203106,-71.09026447274215,2,98,4,8.0,10
30283594,42.34505188467319,-71.09824862666332,1,349,2,6.0,10
21599409,42.342409775993616,-71.08670020248447,2,9,2,8.0,10
30283594,42.34457204336622,-71.09980814904063,1,319,1,10.0,10
65474357,42.345259217849744,-71.08827635019786,2,7,20,8.0,10
9419684,42.34400365030831,-71.09772749589216,1,379,0,0.0,10
22541573,42.34325659424837,-71.08613203521625,1,315,0,0.0,10
21184200,42.35087752452824,-71.09015261482372,1,2,1,10.0,10
19857480,42.34525254120465,-71.10416801082168,1,145,4,9.0,10
30283594,42.34495977501305,-71.10183348705235,1,319,0,0.0,10
30283594,42.34455666558026,-71.09865503327505,1,199,0,0.0,10
27569517,42.343388540551736,-71.08832040505789,2,52,2,10.0,10
30283594,42.34362171747609,-71.09797075902682,1,169,1,8.0,10
8907338,42.34823296137954,-71.09454743882235,2,75,0,0.0,10
4170200,42.34773309500346,-71.10347595359237,1,193,56,9.0,10
13633800,42.34417120641239,-71.08938917836798,1,155,16,9.0,10
83270862,42.34461205149319,-71.0879275502053,1,15,2,10.0,10
21184200,42.34259188863477,-71.10111717978636,1,299,21,9.0,10
30283594,42.34442294272122,-71.09890810231927,1,199,0,0.0,10
30283594,42.34468694358433,-71.09836458279456,1,169,1,10.0,10
4343802,42.34685806528437,-71.09509331830182,1,13,3,9.0,10
30283594,42.345484415063545,-71.10207410221126,1,319,2,10.0,10
48018479,42.346456282737456,-71.10415928483286,1,12,11,10.0,10
30283594,42.345222614522406,-71.10056885149133,1,169,0,0.0,10
86416621,42.34612850259963,-71.10656394116631,1,72,0,0.0,10
1555309,42.3509751137914,-71.09750848108965,1,16,4,9.0,10
30283594,42.34372880865884,-71.09900791813267,1,199,0,0.0,10
50471189,42.34692068773777,-71.0944919636912,2,52,0,0.0,10
60115031,42.344800271722846,-71.1010930661855,3,1,0,0.0,10
90512786,42.34709221414067,-71.1049978335482,1,16,0,0.0,10
16684348,42.34316023292404,-71.08574162281444,1,2,12,10.0,10
22541573,42.34370039951436,-71.09752132395923,1,315,0,0.0,10
4088721,42.34912068235384,-71.09188770795085,1,25,0,0.0,10
30283594,42.34444183694495,-71.10191008403854,1,319,0,0.0,10
32860113,42.342446510854245,-71.0870593696279,1,18,74,10.0,10
27127153,42.34920943200752,-71.09281102192288,2,22,4,10.0,10
18202088,42.34592682849326,-71.10416646741119,1,199,14,9.0,10
9529655,42.34947355506917,-71.09264659076742,1,31,1,4.0,10
18202088,42.347703669133296,-71.10262046145792,1,238,10,9.0,10
30283594,42.34340509937287,-71.09846945432243,1,199,1,4.0,10
9419684,42.345171020632165,-71.10049715916622,1,279,15,9.0,10
41538684,42.349590382053925,-71.09855936724783,1,135,0,0.0,10
12243051,42.34938599527827,-71.09432079825983,1,169,0,0.0,10
1868179,42.34086101708686,-71.08828863604951,1,142,32,9.0,10
30283594,42.34373315783049,-71.09932286904042,1,199,1,10.0,10
30283594,42.34492195078808,-71.10009487037277,1,169,2,8.0,10
32278468,42.34281217411163,-71.09774778942771,1,225,23,10.0,10
48419543,42.34142533621303,-71.09861340686845,1,15,6,10.0,10
30283594,42.34470967313529,-71.0977716673706,1,199,1,2.0,10
31993940,42.34399140840272,-71.0879383570553,1,155,18,9.0,10
6967157,42.34464188501917,-71.09898536118432,2,11,1,10.0,10
29336905,42.346001602214464,-71.08907522652224,1,275,3,9.0,10
30283594,42.34474158295014,-71.09970459637874,1,229,1,10.0,10
9419684,42.34431251506554,-71.09818505666581,1,285,9,9.0,10
46846483,42.34618873365362,-71.08887220972629,1,4,0,0.0,10
23181076,42.34598257268191,-71.08971660461708,1,19,5,10.0,10
10132799,42.34598001835959,-71.08883881053703,3,79,3,9.0,10
12340193,42.34387262842771,-71.09796310187532,1,5,13,10.0,10
30283594,42.34317272439679,-71.10119771091831,1,169,0,0.0,10
9419684,42.34389621945559,-71.09878066169898,1,241,0,0.0,10
44536131,42.343264080503324,-71.0909115119398,2,1,5,10.0,10
324630,42.34569073544391,-71.09326627246774,1,99,71,8.0,10
20162776,42.343564359344604,-71.086233441572,2,9,5,9.0,10
30283594,42.345165258442336,-71.1002281921089,1,199,0,0.0,10
60374290,42.34808230881935,-71.10160119450103,2,1,2,10.0,10
47928161,42.34256487175279,-71.09661423663702,1,2,0,0.0,10
9617517,42.34566831507417,-71.10465152038742,1,395,30,9.0,10
47487818,42.35076325444177,-71.0952594818203,2,9,1,0.0,10
30283594,42.34301558306146,-71.0998557698006,1,319,0,0.0,10
30283594,42.34492728061189,-71.09931152792825,1,349,0,0.0,10
31204913,42.34532140556758,-71.08748549948186,2,65,4,9.0,10
15144533,42.34349185767582,-71.10053674708269,1,159,20,9.0,10
20857768,42.34621843364542,-71.0884587364036,1,289,17,9.0,10
81981091,42.34403683136278,-71.09470793139046,2,8,1,8.0,10
30283594,42.34454294059518,-71.09930837828418,1,319,0,0.0,10
30283594,42.34479678229015,-71.10174879415875,1,189,0,0.0,10
80570686,42.34297584607278,-71.08793266053452,1,15,3,7.0,10
39481873,42.34867013464364,-71.09442102048163,1,15,0,0.0,10
36496544,42.34715628319671,-71.08932037429882,3,75,0,0.0,10
17194624,42.3504793754578,-71.09375666632826,1,99,8,9.0,10
30283594,42.343517105459256,-71.10204141203265,1,169,3,8.0,10
30283594,42.34340237726134,-71.09945478281418,1,319,0,0.0,10
30283594,42.34374891538087,-71.09882810819724,1,349,0,0.0,10
22541573,42.345225984194926,-71.08771842663002,1,232,1,10.0,10
8012996,42.34390103688957,-71.08754058969058,1,19,4,9.0,10
18824139,42.343450464706656,-71.09152371357773,1,229,36,9.0,10
30283594,42.34469619798434,-71.10114763507124,1,169,0,0.0,10
30283594,42.34565345606737,-71.10000603751296,1,169,1,6.0,10
46814477,42.34311844460741,-71.09383553031367,2,159,1,8.0,10
9419684,42.343542625972766,-71.09848601615046,1,63,3,9.0,10
47328881,42.34453695841538,-71.0872044500859,2,8,0,0.0,10
30283594,42.34377187732301,-71.10078307596594,1,349,0,0.0,10
52470335,42.3421438681176,-71.098756806957,1,12,0,0.0,10
42756180,42.34125006144164,-71.09839568145279,1,275,0,0.0,10
159160,42.3463347597641,-71.08832312205183,1,155,125,9.0,10
27871255,42.341807827040576,-71.08998728516382,1,17,0,0.0,10
22541573,42.34370774833997,-71.08615963886952,1,232,0,0.0,10
51373748,42.34371180401596,-71.08925539044678,2,5,0,0.0,10
30283594,42.34475584567394,-71.10062117823438,1,319,1,4.0,10
42847628,42.34263184959112,-71.08757801587305,2,67,0,0.0,10
9419684,42.34324822859434,-71.10065557437301,1,219,6,8.0,10
66750863,42.34735879699672,-71.0944039231339,3,6,8,9.0,10
30283594,42.343866142471214,-71.10226740968201,1,169,1,2.0,10
2928092,42.34806214578079,-71.08831382973688,2,279,0,0.0,10
12790789,42.34298008229919,-71.09438435450514,1,21,2,10.0,10
30283594,42.3452573438389,-71.10174199927361,1,319,1,10.0,10
51899080,42.34766793373452,-71.08939147035109,2,123,34,9.0,10
35990162,42.34414641149264,-71.08795154871889,1,2,28,9.0,10
4789734,42.35045050612738,-71.09289954066197,1,18,33,9.0,10
71393113,42.346784698665424,-71.08951117990317,1,3,2,10.0,10
25188,42.34394424882334,-71.09830935449918,1,249,2,7.0,10
25188,42.34296742058889,-71.1025138494308,1,349,1,8.0,10
9419684,42.34345804087656,-71.10063537045478,1,279,3,10.0,10
21184200,42.35110882082372,-71.08965358765815,1,115,38,9.0,10
84987667,42.34211255209776,-71.09540606751993,2,87,3,10.0,10
30283594,42.344894929169975,-71.10003130040045,1,199,2,9.0,10
9419684,42.34432354861778,-71.09756328902589,1,63,0,0.0,10
7825154,42.34412911452888,-71.09050916713635,2,57,2,10.0,10
9419684,42.3453775478465,-71.10001766211451,1,219,2,6.0,10
30283594,42.34471795950652,-71.0993000485672,1,319,0,0.0,10
30283594,42.34548324231236,-71.10137047880295,1,169,0,0.0,10
33386421,42.34191118168881,-71.10230378993293,1,195,3,8.0,10
31035017,42.34427442751305,-71.08855605742205,1,16,4,8.0,10
23822417,42.34269231476021,-71.09987493916024,1,2,13,9.0,10
23029544,42.3420573748055,-71.08633370764008,2,115,54,9.0,10
30283594,42.34349333602471,-71.10056169574877,1,229,0,0.0,10
30283594,42.34455755054201,-71.10136772740505,1,319,0,0.0,10
22781505,42.34213596859539,-71.09009915775971,2,56,2,10.0,10
10477120,42.34140073858634,-71.08422337234195,1,2,16,9.0,10
42073056,42.34299689044306,-71.09949188062751,2,89,11,9.0,10
44341268,42.34408527141049,-71.0964367666906,1,295,29,9.0,10
30283594,42.34472737509119,-71.09981247312481,1,299,0,0.0,10
60081407,42.34185766197388,-71.08904436916148,2,0,0,0.0,10
30283594,42.34535220761722,-71.10203036617204,1,319,1,4.0,10
90512786,42.34629722801002,-71.10404420203004,2,89,0,0.0,10
18202088,42.345540519508255,-71.10235883853902,1,249,11,8.0,10
30283594,42.343495695672885,-71.09744934494148,1,249,0,0.0,10
32532791,42.35087002077744,-71.10197771354285,2,175,0,0.0,10
10258834,42.3462681379072,-71.10431989090918,1,95,10,9.0,10
88157615,42.34585356167857,-71.10363227282186,2,1,0,0.0,10
71783,42.35028299198345,-71.09423941766819,1,245,0,0.0,10
9669662,42.34365974690235,-71.09965337626295,1,2,0,0.0,10
14980513,42.34517107002555,-71.08795228424091,2,63,2,10.0,10
9419684,42.34406564770265,-71.10174320278965,1,279,3,8.0,10
18202088,42.34743398890462,-71.10256420815412,1,29,13,10.0,10
30283594,42.34450044736678,-71.10204139520458,1,199,2,8.0,10
57050977,42.34234046985029,-71.09100957047681,1,96,20,9.0,10
1716576,42.35023416143996,-71.09295487209405,1,139,38,8.0,10
89873768,42.34615600803886,-71.09251527861802,3,5,0,0.0,10
3975862,42.3432146879702,-71.101006733526,1,19,1,10.0,10
24257739,42.34372157207109,-71.08912359024066,2,7,20,9.0,10
30283594,42.34330543250397,-71.10148920547795,1,319,2,8.0,10
27496706,42.34626084236082,-71.09957111666638,2,175,12,9.0,10
29227463,42.34191819107909,-71.09001377006122,2,89,1,8.0,10
30283594,42.3454216464319,-71.09988207830347,1,319,0,0.0,10
10370843,42.34582345455259,-71.08936151129127,1,15,5,9.0,10
25188,42.34466002570738,-71.10043857054194,1,359,3,8.0,10
25188,42.3430336391265,-71.10060763073668,1,39,0,0.0,10
41720242,42.34918532856111,-71.09566835002046,1,26,9,8.0,10
30283594,42.34523403119788,-71.10037894040879,1,319,0,0.0,10
4121218,42.34668620128948,-71.09852777006468,1,31,12,9.0,10
958639,42.34559710815953,-71.08781270864434,1,155,3,9.0,10
41720242,42.347962376953326,-71.09706443543142,2,15,8,9.0,10
9967305,42.342703065311255,-71.09623777329331,1,115,43,8.0,10
20857768,42.34585431452204,-71.08827174705466,1,289,10,10.0,10
9419684,42.34329915527737,-71.10016290573292,1,279,18,9.0,10
70007887,42.34148305308143,-71.08952025969613,2,6,1,0.0,10
958639,42.34452373216799,-71.08683719659065,3,79,41,10.0,10
11890037,42.34122489190963,-71.0943622960716,1,699,16,9.0,10
65476280,42.34907817058224,-71.15260510699403,2,999,0,0.0,4
68940610,42.34088038224639,-71.14615876475263,1,198,1,10.0,4
9508341,42.35508797177666,-71.16241976458878,2,99,125,9.0,4
18145041,42.3528812121378,-71.15818307105951,2,75,93,10.0,4
26956083,42.35903476713924,-71.14167268534855,2,79,19,10.0,4
7198154,42.33879655229844,-71.14797600851912,2,85,8,10.0,4
18109786,42.34205904616325,-71.14395770430008,2,85,0,0.0,4
2005394,42.34536598593856,-71.13987117789421,2,75,178,9.0,4
27425562,42.34795558920237,-71.15519609920943,2,145,26,9.0,4
83560942,42.34804797691153,-71.1414951889217,2,5,0,0.0,4
56649366,42.34482360730596,-71.14139237613843,3,3,8,8.0,4
26956083,42.35857294596762,-71.140600812196,2,79,4,10.0,4
84349533,42.344361199299534,-71.1670773414964,2,1,6,10.0,4
25330263,42.34332773369802,-71.14362682733821,3,199,0,0.0,4
36468245,42.35836229403596,-71.14087556565936,2,79,34,10.0,4
36965419,42.34078722591221,-71.15366856690125,2,55,0,0.0,4
90839028,42.34053064407585,-71.1522095208981,1,14,0,0.0,4
56660616,42.34310787884383,-71.143466091471,1,165,0,0.0,4
29066313,42.34011034856118,-71.1495906297175,2,85,0,0.0,4
11474005,42.35963531399651,-71.14318000535957,1,15,8,10.0,4
50646598,42.35602509198838,-71.13878860857865,2,58,3,10.0,4
16922109,42.33678476819846,-71.152374955482,1,9,4,10.0,4
23752099,42.34527068976019,-71.13827250248227,2,7,12,10.0,4
78433797,42.35940977926309,-71.14319145067742,2,58,10,9.0,4
23752099,42.34552302486615,-71.13810823666893,2,7,8,9.0,4
27805870,42.33722882514028,-71.1514331530688,2,2,0,0.0,4
29066313,42.34057145406825,-71.151304610783,1,193,29,9.0,4
54664198,42.336894318161725,-71.1507904421603,2,5,4,7.0,4
17177989,42.358245168376506,-71.15306801322231,3,58,33,10.0,4
22585074,42.35029371089892,-71.14726363904428,2,45,1,10.0,4
13004639,42.351114421246926,-71.17045210824726,1,115,0,0.0,4
73841295,42.34977527729296,-71.170850306103,2,85,0,0.0,4
46024636,42.34228685267564,-71.1551568757217,1,11,10,9.0,4
6210771,42.35602450940162,-71.14814078719982,1,135,11,10.0,4
405376,42.35135163208109,-71.16858777360264,2,125,3,10.0,4
69422156,42.34648098163572,-71.13848571540692,3,4,2,9.0,4
91968083,42.34614526787829,-71.1412565615727,1,112,0,0.0,4
739438,42.3477260060336,-71.16658340254278,2,72,15,10.0,4
28254412,42.34027979585835,-71.14327377372726,3,44,1,10.0,4
44083241,42.35449350295057,-71.1545723775276,2,53,29,9.0,4
29224952,42.33939266286546,-71.14691828341799,1,15,0,0.0,4
50437930,42.34029639034158,-71.15078825545704,1,14,19,9.0,4
10550788,42.33758198746629,-71.15029962022373,1,11,9,10.0,4
27858335,42.342216647230856,-71.14681130247415,2,75,1,0.0,4
35423230,42.35540778924866,-71.13875386920864,2,45,1,8.0,4
11051232,42.34482860169046,-71.13673350316112,2,75,30,9.0,4
26956083,42.35865949033003,-71.14133391687972,2,89,8,10.0,4
77158766,42.35907680533266,-71.1440690561767,2,42,2,10.0,4
31611419,42.346806860680616,-71.13743089830942,2,3,0,0.0,4
11189145,42.34849289138322,-71.1690072767917,2,3,0,0.0,4
29066313,42.34064074628533,-71.15135644840726,2,13,0,0.0,4
6095174,42.34941460299111,-71.15642508923347,1,25,42,9.0,4
15575274,42.34736893506985,-71.13824563728667,2,79,24,9.0,4
8023405,42.33843264757145,-71.15055829095263,1,15,63,9.0,4
31340713,42.34108933388485,-71.14633887252774,1,125,30,9.0,4
6311939,42.361453033962086,-71.14580840312615,2,1,8,9.0,4
1781817,42.33730757874916,-71.14749683527604,2,55,3,10.0,4
33979251,42.33974883982183,-71.15094387267646,1,79,0,0.0,4
26956083,42.36095774772868,-71.1412942566589,2,59,10,9.0,4
61145575,42.3401309941684,-71.15834331601809,1,95,5,9.0,4
78345234,42.34519238329862,-71.14053054730134,2,2,0,0.0,4
3690995,42.3450200309596,-71.16814210836499,1,125,86,9.0,4
22683865,42.34454999612296,-71.1450041947904,2,195,0,0.0,4
15575274,42.34598536891886,-71.13639659272496,2,81,17,10.0,4
